step,loss,score_mean,score_std,score_min,score_max,grad_norm,edge_norm_min,edge_norm_max,w_l0_q0_RX,w_l0_q0_RY,w_l0_q0_RZ,w_l0_q1_RX,w_l0_q1_RY,w_l0_q1_RZ,w_l0_q2_RX,w_l0_q2_RY,w_l0_q2_RZ,w_l0_q3_RX,w_l0_q3_RY,w_l0_q3_RZ,w_l0_q4_RX,w_l0_q4_RY,w_l0_q4_RZ,w_l0_q5_RX,w_l0_q5_RY,w_l0_q5_RZ,w_l1_q0_RX,w_l1_q0_RY,w_l1_q0_RZ,w_l1_q1_RX,w_l1_q1_RY,w_l1_q1_RZ,w_l1_q2_RX,w_l1_q2_RY,w_l1_q2_RZ,w_l1_q3_RX,w_l1_q3_RY,w_l1_q3_RZ,w_l1_q4_RX,w_l1_q4_RY,w_l1_q4_RZ,w_l1_q5_RX,w_l1_q5_RY,w_l1_q5_RZ
210,0.17661420252433654,0.5919037310909487,0.1003575508044218,0.4302622207995304,0.8612980149724117,0.0934581039444125,0.03804942,1.0,0.11485207538682972,-0.46227513088334193,0.3440885537183846,0.4864313796574693,-1.1699014110344108,-0.6998443575157531,0.06432547719416884,-0.49696829115096064,-0.02525121672090548,-0.3461946392781825,0.5883150834723326,0.2806304984305387,-0.001953735958709273,0.5802591450204553,0.4279020428251732,-0.33500244123241824,0.2538744850514115,-0.936546952887483,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.28829777253208394,0.35110418326685217,-0.07726474103440108,-0.1121990557616304,-0.28414968958796866,0.26615459277667436,0.1537241038891051,0.6069685402096338,0.21541050150394137,1.07282578260815,-0.26952514130970406,-0.25612136453576867,-0.37215681851147764,0.17017707624224132,0.5644861463604458
211,0.19528491218203525,0.5671913890782637,0.08922790308707962,0.4139445196001866,0.726386561737679,0.08206353996574763,0.02414906,1.0,0.11449163198445524,-0.4635976072873556,0.3438451795718158,0.48679443159526753,-1.1700468380651117,-0.6997343161238089,0.06356073908576718,-0.5000525876165296,-0.02576015997730016,-0.3459857176718281,0.5897391745099522,0.2791941868249394,-0.002825718373938759,0.5812736336951398,0.42997993018953845,-0.33442119370475065,0.2537983949559166,-0.9394766985577753,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.28729836397809366,0.3479493744752966,-0.07726474103440108,-0.11248556051407485,-0.2838546593693104,0.26615459277667436,0.15222155086486586,0.6108324737649441,0.21541050150394137,1.0727475622934786,-0.2715933853223976,-0.25612136453576867,-0.3716288645540212,0.16849048903597105,0.5644861463604458
212,0.1729168249552609,0.5906493252733552,0.07313583409668889,0.4229166496457134,0.7188826233059868,0.08899697178202308,0.03889732,0.9430132,0.11434937517480141,-0.46352705067106104,0.34376525347714626,0.4869547734050856,-1.1718427705930328,-0.7001428446251743,0.06346860897005686,-0.5042262105958984,-0.026004464085702006,-0.3455248097397049,0.591670925087586,0.27783327170152056,-0.0033957365653160014,0.5806697165599208,0.4311049298011145,-0.3338666723774916,0.25455053090306345,-0.943237109236325,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2862084766587768,0.345537835677301,-0.07726474103440108,-0.11261295373029838,-0.28530119739215354,0.26615459277667436,0.1504155089186671,0.6149887683861579,0.21541050150394137,1.0730050649225367,-0.2729603184004552,-0.25612136453576867,-0.37077808524580674,0.16670300422971698,0.5644861463604458
213,0.18570684139938026,0.5747498487954712,0.06977929840298303,0.46219990597272503,0.6989952292272495,0.11018334417714629,0.08225861999999999,1.0,0.11445254863833633,-0.46553313937356544,0.343644315643333,0.486951053671081,-1.1734318431747668,-0.7006413454834723,0.06335970241101796,-0.5088326302893261,-0.026799324645171277,-0.34509345916128414,0.5884207249729541,0.276167750535107,-0.003585949192006769,0.5797986155659935,0.4329148748614283,-0.33322240802543757,0.2566631353598979,-0.947179697805881,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2846673183511253,0.3418609612544566,-0.07726474103440108,-0.11164179538118234,-0.28386387809057945,0.26615459277667436,0.15148470430202265,0.6202042464617031,0.21541050150394137,1.074701505310379,-0.27409619207491465,-0.25612136453576867,-0.3694274780047971,0.16549451995698222,0.5644861463604458
214,0.19453325194610038,0.576085406590995,0.12177713100377974,0.3822907681075974,0.833650170987897,0.06236143912022222,0.04468752,1.0,0.11432958757695412,-0.46529946504070635,0.34343751043971105,0.48715149591295287,-1.1744362054326185,-0.7007538623018741,0.06312389852749373,-0.5130792635159359,-0.02694614111181269,-0.3454708807877695,0.588385609852511,0.27581332245530327,-0.004567815089652892,0.5795927869116213,0.4342462474170618,-0.3331320225662636,0.25751163493930207,-0.9491843898117135,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.283980784845146,0.3405593550707371,-0.07726474103440108,-0.1121195869457467,-0.2849032382834437,0.26615459277667436,0.15023266335332552,0.6224858565527506,0.21541050150394137,1.0749020080064213,-0.2753156567014068,-0.25612136453576867,-0.36940036668105525,0.1653108513882887,0.5644861463604458
215,0.17885740138659723,0.5908097766361953,0.10686796839527822,0.3901052051082858,0.8162438778593231,0.08440798419947637,0.03889732,1.0,0.11427795636992168,-0.4667164356666533,0.34376306371674825,0.48708442754376774,-1.1756316203173336,-0.7012191700046001,0.0626495652008798,-0.5163732009530653,-0.02760276139027065,-0.34521235402574524,0.5878625189996636,0.27479090315736093,-0.005000209154117537,0.5793690070536569,0.4346761336019202,-0.3327587686196603,0.259415064892653,-0.9531488833549915,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2831602597729828,0.3380099220878192,-0.07726474103440108,-0.11170102613510292,-0.28381912892275923,0.26615459277667436,0.15009937361944609,0.6254189397115733,0.21541050150394137,1.0766281638428488,-0.27595489829273245,-0.25612136453576867,-0.36697493549920035,0.1624347166299693,0.5644861463604458
216,0.18563805688833435,0.5821607892179077,0.10511161214143101,0.30252180477548235,0.729946555979424,0.0654953896826548,0.04286188,1.0,0.11395907251033258,-0.46798177838214206,0.34356719675493724,0.487380247847849,-1.1766540680098807,-0.7013134513208675,0.06169538061449755,-0.5190725600851486,-0.02856413550650922,-0.34386948831967373,0.5888525287823408,0.27372055044791516,-0.005125972396506849,0.5790838528415695,0.43501132870859516,-0.33159417448969,0.2604371761614963,-0.9564978724316829,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.282590006127804,0.3361586749079326,-0.07726474103440108,-0.11156915917892703,-0.28604474210410125,0.26615459277667436,0.14972527442117173,0.6265828966698495,0.21541050150394137,1.0761926160196222,-0.2749489164902023,-0.25612136453576867,-0.36666908409215754,0.16116036793965813,0.5644861463604458
217,0.22036224206985183,0.5402666053742837,0.09490757691633225,0.27250365311471914,0.7064270351443971,0.12348216096019733,0.06289624,1.0,0.11428617291306477,-0.4684167757552128,0.34352406228242627,0.48757140185485265,-1.1776163988278383,-0.7015829249846823,0.06136826533307921,-0.5234281567508743,-0.02942083518610551,-0.34420514115551853,0.5880940254627948,0.2729438849516906,-0.005391048118195784,0.5807582577401407,0.4373169461234686,-0.3278329745072748,0.2653848562222237,-0.9617505493917881,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.28177438697979523,0.3350264675811408,-0.07726474103440108,-0.11230765755327717,-0.2842915143893094,0.26615459277667436,0.14855039914873328,0.6302711002573064,0.21541050150394137,1.0811749961548722,-0.2776768628380348,-0.25612136453576867,-0.3680068996100812,0.16014539387775453,0.5644861463604458
218,0.18702553170039768,0.5772606534002305,0.09119746007331128,0.4604737796494849,0.7650660120046476,0.0792402774995552,0.029079940000000006,1.0,0.11420839538016832,-0.4700267030564677,0.34337004350281186,0.4879532667050189,-1.1790347246258372,-0.701758924895505,0.06085654038594199,-0.5247969504228284,-0.030645756187401355,-0.3437338510922239,0.5865645970249957,0.27273918718078827,-0.0059959869786332205,0.5804507790121586,0.4389115151371101,-0.32551723608688693,0.26887871059040563,-0.9664759367399351,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.28115333640682033,0.33474588986970455,-0.07726474103440108,-0.111485221919849,-0.2856427658183156,0.26615459277667436,0.14870013729115106,0.6305624703911614,0.21541050150394137,1.0828770123996303,-0.2782827425952511,-0.25612136453576867,-0.36786931868559986,0.15856993217571033,0.5644861463604458
219,0.17777684144730616,0.5860898948641837,0.0803446730750744,0.4386749178602325,0.7553730143731081,0.09368469615159315,0.058450459999999996,1.0,0.11413582634852493,-0.4728756573511402,0.3432345488040873,0.48817136411481143,-1.1803909416311955,-0.7020937422784648,0.061314479014276634,-0.529278361964058,-0.03088475564150681,-0.3439270045540877,0.5878856984393812,0.2720771749455679,-0.005559386924633473,0.580830726134719,0.4398312691354934,-0.32361478192316656,0.27177519189270305,-0.9715372918148133,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.28028096868701813,0.33366183872694366,-0.07726474103440108,-0.11167429812498551,-0.2874891005487008,0.26615459277667436,0.14835520386414972,0.6326638602873238,0.21541050150394137,1.0851153189583458,-0.27858109370908013,-0.25612136453576867,-0.36691278229303487,0.1580029875003114,0.5644861463604458
220,0.17071633127135993,0.5952221260185324,0.08289272692534305,0.4280625803537556,0.7759550400666797,0.09682187008879325,0.038515520000000004,1.0,0.11398194967698795,-0.4744721318226555,0.3430724304169892,0.4886627882894337,-1.181538723598247,-0.7021309821261812,0.06122589450760452,-0.533830964812686,-0.030911772575926682,-0.342766285167389,0.5901356201445463,0.2693271053100761,-0.006697983658910102,0.5819500692140059,0.44255430211260416,-0.3226428045148406,0.2717851792014199,-0.9750606593232465,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.27903379662840105,0.3330712159790172,-0.07726474103440108,-0.11234761928114509,-0.28759864472276503,0.26615459277667436,0.14699636577382932,0.6375218652316659,0.21541050150394137,1.0846711420254311,-0.2795796801121133,-0.25612136453576867,-0.3662501937211677,0.1565518781152051,0.5644861463604458
221,0.15783241300254985,0.6150778693802335,0.09832276704569319,0.4688827672995048,0.7909905261922437,0.08254707718097697,0.04517294,1.0,0.113558443052297,-0.47657982331083437,0.34263028747784635,0.48943928365265343,-1.181338795600389,-0.7014065533187199,0.06181972340504694,-0.5369241602462761,-0.030894663432356324,-0.3427211286336891,0.5893879318152268,0.2684462354454721,-0.0057885068737524685,0.5819609790343511,0.442619214166352,-0.32425397424051844,0.26799302697917105,-0.9759392820708063,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2774867664606087,0.3324374826250569,-0.07726474103440108,-0.1117224742559912,-0.2872269256885423,0.26615459277667436,0.14622114412621917,0.6399495029245756,0.21541050150394137,1.0806033154205408,-0.27903120294334854,-0.25612136453576867,-0.36489389726387095,0.15459947911283967,0.5644861463604458
222,0.16761603274497944,0.597891759943296,0.07697399685020696,0.4902658639870579,0.8094801398770053,0.07423877274750461,0.02480608,1.0,0.11317236113729305,-0.4785441697976329,0.3423126326384188,0.48960832509202057,-1.1821303375245518,-0.7015103424127053,0.061673851907479406,-0.5388084696336626,-0.03185987719511132,-0.34098114360654197,0.589020216163386,0.2666608961407317,-0.005229299063969197,0.5812667025418553,0.44295891863942,-0.32382949111224113,0.2674883467887383,-0.9784932663853166,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.27660342075262234,0.3293856602830739,-0.07726474103440108,-0.1096701955850862,-0.28615876552748865,0.26615459277667436,0.1470421452940182,0.6434897291889441,0.21541050150394137,1.0795152006979403,-0.2797657251283009,-0.25612136453576867,-0.3647978448839992,0.1534899147441057,0.5644861463604458
223,0.17700008578631582,0.5907400419891911,0.09750062939441377,0.42182835077943026,0.7577783292629217,0.11442872937066584,0.042086040000000005,1.0,0.11293960335751191,-0.479478493908117,0.34229010654236597,0.49019367670730307,-1.1814110443897676,-0.701143736055854,0.06239164466897038,-0.543402230049579,-0.03132592142011652,-0.3410613594939287,0.5940382122285147,0.2652297124057108,-0.006445508182247808,0.582411840348587,0.44506932911378294,-0.3228533856138456,0.2688928121036122,-0.9823640403893837,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.27563995018170384,0.33055815918644593,-0.07726474103440108,-0.11107946510029602,-0.290382233704734,0.26615459277667436,0.14319402689852534,0.6467222720043982,0.21541050150394137,1.080093085169792,-0.2817065951393054,-0.25612136453576867,-0.36372376364870496,0.1520448929376011,0.5644861463604458
224,0.178138339972293,0.586328561313449,0.0837513042610705,0.41251509737836256,0.7503309757030119,0.10957666585982109,0.0341587,1.0,0.11298328297201447,-0.4784219161254185,0.3423227529040686,0.490343244314285,-1.1819317710008104,-0.7013211019715911,0.0625945671159347,-0.5475383498760046,-0.031198531357994056,-0.3402140074247273,0.5957906428342212,0.262860028301641,-0.006653861240167953,0.5827050220355554,0.4469810545819704,-0.321293122388479,0.2705301845174924,-0.9869835542381759,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2740979523427603,0.3273145428984628,-0.07726474103440108,-0.11112997551047846,-0.2901942994727021,0.26615459277667436,0.14247638800091453,0.6528555060910967,0.21541050150394137,1.0824242377097835,-0.28362278482503406,-0.25612136453576867,-0.3629683544251738,0.1510092724888245,0.5644861463604458
225,0.1655746184274594,0.607962022153212,0.1089992776069429,0.3812091148100905,0.8167047642134587,0.06523920513903483,0.032315199999999995,1.0,0.11255515821834072,-0.47784924219540464,0.3420672799146954,0.490324370349086,-1.1833432726108262,-0.7014713931026304,0.06200219202653344,-0.5496161790622555,-0.03140700778554165,-0.3393142315358194,0.5969222383804944,0.26165016672693475,-0.00790462063436806,0.5825912803301344,0.4490091315867387,-0.3223601612221952,0.2681462890833827,-0.9881914922850237,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2735100948441476,0.32581061554907675,-0.07726474103440108,-0.11142570857977296,-0.28990456619237004,0.26615459277667436,0.14199530267676264,0.6539522108893331,0.21541050150394137,1.0793167939089,-0.2848096003425781,-0.25612136453576867,-0.36171081540321776,0.1500744300969259,0.5644861463604458
226,0.15358613119259173,0.6202676113050156,0.09689914510551251,0.4106096261893282,0.8302483420934185,0.08940971194824941,0.08778566,1.0,0.11223656731849642,-0.47847612250817434,0.34181425178694724,0.4908567307082551,-1.1841275692580897,-0.7014061885690376,0.061603746778175726,-0.5547451713130821,-0.03179599721284159,-0.33804085495831915,0.6016645559689957,0.25988614746906646,-0.0071966958966864615,0.582615912935389,0.4483294875203103,-0.32278295516787814,0.26807894337380195,-0.9913886554328251,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2723533090233621,0.32437724488443154,-0.07726474103440108,-0.11181544137336057,-0.29205472158798546,0.26615459277667436,0.14164314534254577,0.6547553624650595,0.21541050150394137,1.0792969249054085,-0.28341418051733364,-0.25612136453576867,-0.3603573692914707,0.14932933947309077,0.5644861463604458
227,0.18657343177953262,0.5793563994124197,0.09814475661400478,0.40056611530734526,0.7840878845136073,0.10172477677867782,0.02480608,1.0,0.11207349627758323,-0.4782263674775691,0.34163048297338283,0.4911838510160376,-1.1851184835375999,-0.7014246808965555,0.06148197015327438,-0.5583043641958864,-0.03205980603333072,-0.33716231348908254,0.6015609242439321,0.25834105450706,-0.008271142917121187,0.5836335641746014,0.4504031005688883,-0.3197294861007157,0.27322127825247916,-0.9964218287527691,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2714837330021549,0.3237578110271144,-0.07726474103440108,-0.11209444473316509,-0.2931416569494222,0.26615459277667436,0.14066172068770919,0.6572223330455648,0.21541050150394137,1.0822226081680069,-0.2840429766126642,-0.25612136453576867,-0.3601848178580879,0.14876184747911694,0.5644861463604458
228,0.21565952556508078,0.5466906054615183,0.10084700592429788,0.40016461331490855,0.7587625101202629,0.07316085884751794,0.0407449,1.0,0.11198588089154231,-0.4784148073439631,0.3413033777156982,0.49162154597499014,-1.1861840216342179,-0.7013628880135756,0.06117639278440839,-0.5618936433201303,-0.032903320020150485,-0.33768613868050856,0.6004520170011944,0.2590726297842687,-0.008106405302747373,0.5843504107748915,0.4512634594477093,-0.31724717291803733,0.2770800611403894,-0.9992975648052862,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2715083732765084,0.3242692911739753,-0.07726474103440108,-0.11182265368948312,-0.29490239415595565,0.26615459277667436,0.13991300757621442,0.6572385871636102,0.21541050150394137,1.0831861389684607,-0.28458508405436483,-0.25612136453576867,-0.36014496112620037,0.14805976087340733,0.5644861463604458
229,0.19886313285840232,0.5636290801736611,0.09188880991274356,0.35777094970710216,0.7350771586893872,0.08317927077405778,0.027635800000000002,1.0,0.11195536324066709,-0.4817225029077289,0.340988165782632,0.49247067292759417,-1.1885997334011278,-0.7011953254290367,0.06091240959293721,-0.5650833378560969,-0.03363063899247711,-0.33666124985483376,0.602447713828371,0.257240158906369,-0.009393751684587177,0.5837994874164225,0.45331320383491963,-0.3165751770692174,0.2769140611189004,-1.001735259139374,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2705428103219869,0.3223410115978987,-0.07726474103440108,-0.11193795404203434,-0.29445862799609057,0.26615459277667436,0.1387967610223601,0.6607360755894904,0.21541050150394137,1.0828617829298095,-0.28524760851966746,-0.25612136453576867,-0.3595020689744752,0.14734029663381015,0.5644861463604458
230,0.17287343180940096,0.5915155647365464,0.07754932707491245,0.4395150876685768,0.7200594781681662,0.12702424470030832,0.0580197,1.0,0.11196613434931271,-0.4825593962297566,0.34086784298006145,0.49275510849623727,-1.190498035255348,-0.7016212541593394,0.060237898826849545,-0.5705466703200441,-0.034432559647894705,-0.3357384146886623,0.6059023406022952,0.2550348384071707,-0.010468276022090923,0.5852405428925638,0.45557314907085483,-0.31416855838875574,0.2812179461935089,-1.0075318277023397,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.26950772019691654,0.32049104755269053,-0.07726474103440108,-0.11264196796591523,-0.29541733197118514,0.26615459277667436,0.13699744894285698,0.6648349531070722,0.21541050150394137,1.086246127005563,-0.286961394536744,-0.25612136453576867,-0.3583999166889296,0.14673308700388335,0.5644861463604458
231,0.1680123292921067,0.6046223051519594,0.10811479027759642,0.38816804173274166,0.8426439603761519,0.07843038600907161,0.03453962,1.0,0.11187024507314677,-0.48303257067899463,0.34089045716189764,0.49256180691100343,-1.1924832588402026,-0.7022792592320586,0.06002165922235843,-0.5745253601149837,-0.03524340200218762,-0.335824363102837,0.6057231880983389,0.25408386890868295,-0.009642258523014768,0.5859681428621685,0.4553036883178581,-0.3149698781927794,0.280157590601086,-1.0098249207346264,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.26880183177248995,0.31713912323923815,-0.07726474103440108,-0.11313000697872508,-0.29565967577705654,0.26615459277667436,0.1358667953726208,0.6685182210183138,0.21541050150394137,1.0865303024189972,-0.2873675627662784,-0.25612136453576867,-0.3571484681084378,0.14518588177973035,0.5644861463604458
232,0.15742709123827794,0.6100936951971563,0.07348581407793595,0.47041920806754745,0.78900934442213,0.12221524843046375,0.09086594,1.0,0.11166265504703198,-0.48307746837018756,0.3406164675443346,0.49281922743382306,-1.1945635867553426,-0.7026569180371608,0.06011592710762237,-0.5747022780089206,-0.035697222439612056,-0.3349650271578537,0.6080482379460102,0.25195877570275216,-0.009415821427219903,0.5873603120163283,0.45795366936014253,-0.311978097997068,0.2840021382665786,-1.015754516243692,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.26744345594034513,0.314266888604714,-0.07726474103440108,-0.11233268937039388,-0.2950138915959469,0.26615459277667436,0.13476841547465182,0.6742849529811574,0.21541050150394137,1.0886300650322855,-0.2909647847403089,-0.25612136453576867,-0.35712433568941143,0.14347116451638545,0.5644861463604458
233,0.1825147284339404,0.5779923134072849,0.06651496878988851,0.46951602677700743,0.7302647513986044,0.10901926428043957,0.04662138,1.0,0.11148258372561544,-0.4832206928521989,0.3400795818658642,0.49319860347319744,-1.196742880937082,-0.7028382028866228,0.06048452847576649,-0.5764315105331583,-0.035966946358163845,-0.3346387797084629,0.6070935859075749,0.2504949834244627,-0.009937176868889425,0.5865302462239097,0.460349857262561,-0.30847694025457917,0.28892527589592154,-1.0210348505039128,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.26658789735244504,0.3124973478147933,-0.07726474103440108,-0.11206917681957004,-0.2945396269927358,0.26615459277667436,0.13525275427899694,0.6780948282473808,0.21541050150394137,1.0922529096268399,-0.29167496461694303,-0.25612136453576867,-0.35891739171131065,0.14284368320959226,0.5644861463604458
234,0.17873547912384644,0.5931747586536906,0.1150160958566193,0.4087070644973595,0.8259027994982385,0.08893547326063227,0.0407449,1.0,0.11133300362632158,-0.48358245349847945,0.3400508371628752,0.4929345202180212,-1.1994416777729042,-0.7038317854213194,0.060097615420666696,-0.5807348075575892,-0.037416918345619485,-0.3348975315224,0.6075948115742174,0.249852712874177,-0.010539682214011038,0.5868654460008319,0.46231140324796866,-0.3075085652830613,0.2909246363138922,-1.0243549153301514,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2661704790758543,0.3086594365401846,-0.07726474103440108,-0.11175198814898106,-0.29441357915457134,0.26615459277667436,0.13491199587591415,0.6804293968706283,0.21541050150394137,1.0939985172419393,-0.2935832529672064,-0.25612136453576867,-0.3577029643244068,0.14258241779588302,0.5644861463604458
235,0.19390032887572006,0.5651332920252907,0.06921903903449782,0.45096326233044487,0.6877164426634148,0.09168313049425504,0.02644622,0.9262792999999999,0.11128016345711897,-0.48461467518707607,0.33977530090591157,0.4927916919082798,-1.2018215486041526,-0.7045439417401663,0.06004002412550152,-0.5837510793530694,-0.03819795075530785,-0.3348311502005485,0.6075688074235784,0.24905516525186736,-0.010796117624607018,0.5865266426874789,0.4637978531175167,-0.3056494556216962,0.29389104653572384,-1.0286354421466881,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.266120928978855,0.3064220501870708,-0.07726474103440108,-0.11159241153120324,-0.2954398514097012,0.26615459277667436,0.13384898400477208,0.6840423212763787,0.21541050150394137,1.0971147653990079,-0.2952859477778469,-0.25612136453576867,-0.35795046656770513,0.14190458108335602,0.5644861463604458
236,0.1772796428518322,0.5889203965602786,0.09106702292791442,0.3999195973572193,0.7929196610006908,0.10208313454212369,0.06127356,1.0,0.11108027462977223,-0.48590185835124244,0.3393892214921203,0.4932621475568536,-1.202728599817165,-0.7043458481889479,0.060365891771087976,-0.5864603091481133,-0.03789103817525716,-0.3344212690945918,0.6070864669952616,0.24661748388981478,-0.010570015256773025,0.5869583830596156,0.4657318598441464,-0.30475759589996015,0.2947370691706775,-1.0325124430229904,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2646423010956728,0.3043979445301146,-0.07726474103440108,-0.11168087384907611,-0.29490429550685604,0.26615459277667436,0.13309863725708332,0.6910721065063737,0.21541050150394137,1.099841682665704,-0.29620196072245814,-0.25612136453576867,-0.356613306762921,0.14139961555886976,0.5644861463604458
237,0.18780621604725242,0.5762892427995803,0.09096928309987735,0.39600206124306137,0.7893997963545007,0.08004421233163042,0.042086040000000005,1.0,0.11100391706759533,-0.48755601755294264,0.3392093386679015,0.4937740310464458,-1.2040668257329052,-0.7044709173604204,0.0600102926492916,-0.590623835017127,-0.038547082366870794,-0.334260822435129,0.6065764423396768,0.24600298097016227,-0.011500084328156506,0.5876994001133279,0.4676453978291831,-0.30344402377781904,0.295734223014642,-1.0354171742919387,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2638672344133406,0.3021818847107805,-0.07726474103440108,-0.11226252349073483,-0.2954584978480402,0.26615459277667436,0.13206918768941314,0.6937507627786795,0.21541050150394137,1.0980498698636436,-0.2974760768238336,-0.25612136453576867,-0.35453548611466623,0.1404529640333256,0.5644861463604458
238,0.15741502712541738,0.6147497032802597,0.09485376197170263,0.49252596796241016,0.8128240382023669,0.06744945341365002,0.0322758,1.0,0.11084701224380122,-0.48833256830646493,0.3389683373947513,0.49412733029787775,-1.2051161713931717,-0.7044967632390358,0.0596353943250843,-0.592555453477566,-0.039447723044804525,-0.3331346425075806,0.6062678399255405,0.24505164117151296,-0.011664852841255633,0.5869233444270082,0.4678934562861746,-0.3029386413807041,0.29717481687195985,-1.0389214266469682,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2627169617152158,0.298814076512514,-0.07726474103440108,-0.11106205947867917,-0.294999807061278,0.26615459277667436,0.13129358535699187,0.6943838241063615,0.21541050150394137,1.0981322221387788,-0.29806964544781006,-0.25612136453576867,-0.35294326007406074,0.13868783267680393,0.5644861463604458
239,0.16210774074526801,0.6085585210074012,0.09424069944277064,0.4740202935415606,0.7550635046013723,0.08460888229435619,0.052249620000000004,1.0,0.11073328440338753,-0.48824450289216553,0.3387844148946991,0.4945551838073825,-1.2058133886802187,-0.7043854680145527,0.060091359434043076,-0.5928681728217055,-0.038978936314513275,-0.33231104475726636,0.607669670784343,0.2428403105428802,-0.012734653518198335,0.5874200129675563,0.46950505580149915,-0.30146759061005973,0.29997937276315184,-1.0434280196626726,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2613458073536553,0.29757850894018595,-0.07726474103440108,-0.11078441672619165,-0.29442678992300925,0.26615459277667436,0.12952284076870677,0.6979965585170169,0.21541050150394137,1.0998225627239073,-0.29865433271699615,-0.25612136453576867,-0.3508128137417769,0.1378352273802738,0.5644861463604458
240,0.15562173931190976,0.6161412120412906,0.09096246684430903,0.43081928238381684,0.7364121626074202,0.08247577975379518,0.060727840000000005,1.0,0.11063933231139678,-0.49027287392564717,0.33847408625552866,0.49501660393987884,-1.2064316175098864,-0.7042230762958911,0.06052543547073078,-0.5975355482525161,-0.03857476548874032,-0.3321217209934415,0.609010943852735,0.24149822794919812,-0.01330180533133157,0.5872298351862254,0.4705443636070844,-0.3013029987473106,0.3006196094960183,-1.046356643142598,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2597370167311264,0.2961411154928247,-0.07726474103440108,-0.11064192244612177,-0.29522381080994786,0.26615459277667436,0.12834326359053552,0.7015903257227518,0.21541050150394137,1.0981706937256,-0.2989290693974752,-0.25612136453576867,-0.34869041531703915,0.13765506140018124,0.5644861463604458
241,0.19913007913043937,0.5615487352472774,0.08300944383807997,0.46265901311922175,0.7434647003865783,0.11589010137263639,0.02414906,1.0,0.11055150072238759,-0.4907358020726267,0.3381379907443895,0.49551599201583313,-1.2076394923118685,-0.7042601990347457,0.060585549836356396,-0.5994385831649539,-0.03905252543349109,-0.3317015746194437,0.6088327714474683,0.24067374619337026,-0.0134267851905466,0.588652261245714,0.472846843944081,-0.29713994754636186,0.307165704208436,-1.0517506167632689,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.259040644770698,0.2956099359500327,-0.07726474103440108,-0.10999566286103696,-0.29608103089577925,0.26615459277667436,0.127968164195161,0.7046386644363868,0.21541050150394137,1.1021026555393465,-0.30087419028279727,-0.25612136453576867,-0.34896012477399746,0.1371732171657714,0.5644861463604458
242,0.15789618343513306,0.6160533677736604,0.10237757173854621,0.4861331857254997,0.8254007424882154,0.061984199477796854,0.04369418,1.0,0.11064222547439859,-0.489639513180668,0.3379145504042882,0.49592294023230216,-1.2085581654721127,-0.7039361496739046,0.061158600683319284,-0.600776695173478,-0.03881740726486795,-0.33064690530818275,0.6095656024058586,0.239386391247535,-0.013960031092818804,0.5874184702107175,0.4735376676950608,-0.2959751411628353,0.30838318644265555,-1.0555270324002326,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.2578095384016721,0.2949583873370178,-0.07726474103440108,-0.1091556988669383,-0.295506676456994,0.26615459277667436,0.12795298117410356,0.7065967309849042,0.21541050150394137,1.102876867775174,-0.30085265952828466,-0.25612136453576867,-0.3480945497446115,0.1354348614886146,0.5644861463604458
