step,loss,score_mean,score_std,w_l0_q0_RX,w_l0_q1_RX,w_l0_q2_RX,w_l0_q3_RX,w_l0_q4_RX,w_l0_q5_RX,w_l0_q0_RY,w_l0_q1_RY,w_l0_q2_RY,w_l0_q3_RY,w_l0_q4_RY,w_l0_q5_RY,w_l1_q0_RX,w_l1_q1_RX,w_l1_q2_RX,w_l1_q3_RX,w_l1_q4_RX,w_l1_q5_RX,w_l1_q0_RY,w_l1_q1_RY,w_l1_q2_RY,w_l1_q3_RY,w_l1_q4_RY,w_l1_q5_RY
53,0.22840511185938314,0.5233363246961763,0.034595559449721876,0.13507652070235243,-0.510610852235886,0.31696119389405103,0.4653758844657306,-1.009260213922413,-0.6502408487679147,0.0006466150230371253,-0.22187347922766112,-0.07217677117947004,-0.43130864717191336,0.4354279889282878,0.21583879350627358,0.03301534878060802,0.4867700272391793,0.1786084796465732,-0.4152460459933292,0.23916657001480165,-0.43543522974107846,0.43922515065363626,-0.0337167447849535,-0.09671838051685276,-0.32969510199371715,0.6282886380028198,-0.07335145979814724
54,0.23686716832371238,0.5138600094638356,0.023131756571379527,0.13352420833943102,-0.5088703929088472,0.316157292680841,0.46531974107361246,-1.0104005553243638,-0.6510082291298925,-0.0003438520008445412,-0.2222252463855829,-0.07121327745463783,-0.43095155594269574,0.43570559080613247,0.2125494393351317,0.03301534878060802,0.48541701598454234,0.17644432389103343,-0.41439563885023756,0.24021278465937915,-0.4346566714734923,0.43922515065363626,-0.033414785046724474,-0.0973119012447046,-0.33191118916151474,0.6278180161393646,-0.07448977803628158
55,0.2397979318494099,0.511058595987189,0.02709678082704504,0.13248366872839867,-0.5086715105744128,0.31531781196711944,0.46540596077550944,-1.0108689649301736,-0.6509702916384389,-0.0005703824082664217,-0.22242190579450183,-0.07240691530820469,-0.4313197115630487,0.4355338206644175,0.20824320360478424,0.03301534878060802,0.4847420100658295,0.17536783453050658,-0.4120218642052138,0.24198982059545834,-0.43344378731306965,0.43922515065363626,-0.03346146336042029,-0.09718244818513153,-0.33239427956347944,0.6286484914756696,-0.07493900084811098
56,0.23176319678731133,0.5198632472238169,0.03509837108210325,0.13215669705170666,-0.5080658529582183,0.3119037520461027,0.4648828407096114,-1.012422905413126,-0.6508514930410856,-0.0031679420021536652,-0.2248589070976666,-0.07334613439928239,-0.4312906730164229,0.4357446686895839,0.20605241757521076,0.03301534878060802,0.48070968854725027,0.17297881571321908,-0.41128448379915056,0.24332144304995068,-0.4314531257339262,0.43922515065363626,-0.03599223644608198,-0.09728662275533909,-0.33191868620332815,0.6291876479490073,-0.07457278668999415
57,0.24007795879890317,0.5105355134830061,0.022415964793795613,0.1312489584494622,-0.5070821192454386,0.3125978526600936,0.46420872605276525,-1.0130097774494895,-0.6505874059805153,-0.0058960435112203145,-0.22434515489602305,-0.07411139529609514,-0.43102563307801134,0.43550735151721515,0.20383547384203626,0.03301534878060802,0.4800148147493296,0.1727322060981934,-0.4102414309663777,0.24507278317539716,-0.42867554624973253,0.43922515065363626,-0.03357354350603024,-0.09814918700847515,-0.3329757045370892,0.6305151420367002,-0.07465448633268486
58,0.2348580668900475,0.5167482745984598,0.03641204500354342,0.12976402099618123,-0.5072880618362238,0.3116776879093753,0.463865286377654,-1.0131712226813818,-0.6513311402688654,-0.008512610035427332,-0.22602692938969945,-0.07557688131020293,-0.43082231027295737,0.43602409750696436,0.2008263740346303,0.03301534878060802,0.4784899463630323,0.17096601719465404,-0.41074031766880686,0.24523804511556963,-0.4276020249513129,0.43922515065363626,-0.034046589020343576,-0.09834339607948404,-0.3313984491444417,0.630424181710005,-0.07387075980093286
59,0.23108142742010535,0.520313816824906,0.03134634463692656,0.12936819103644406,-0.506946646838461,0.3094263766340083,0.4638848165745138,-1.0128623906232805,-0.6514674073263851,-0.009830337805873699,-0.22765778775858572,-0.07787231984981499,-0.4312050160430944,0.43544358394244287,0.19850548155603706,0.03301534878060802,0.47622396322262944,0.16879161662738815,-0.41007358699603624,0.24631060034452962,-0.4255874318060069,0.43922515065363626,-0.033906362463423254,-0.09861593235759285,-0.331471066582895,0.6302601604690488,-0.07470622364531193
60,0.22825637592968015,0.52496484456263,0.05097035664511512,0.1281554740071807,-0.5068263817713214,0.3075734162292862,0.4639812709082074,-1.010897197567208,-0.6524447833648206,-0.012985984323682448,-0.22851414597716205,-0.0791603186205573,-0.43142924833638646,0.43501670563852785,0.19580864571074505,0.03301534878060802,0.4742515010995139,0.16787800057052402,-0.40748001374516085,0.2475141185472827,-0.4254977117860691,0.43922515065363626,-0.03464936526692711,-0.0998894823818549,-0.3323981421174998,0.6307265507657573,-0.07419309016018659
61,0.2217449290112639,0.5316617922671691,0.049033176631833236,0.12842378652415265,-0.5070020577082479,0.30733503633397635,0.4630299504158936,-1.0108106973924238,-0.6530496969637246,-0.014052887236654904,-0.22989808729986708,-0.07889684288628603,-0.43080641684138243,0.4354349750332806,0.19277285944910438,0.03301534878060802,0.47326567780913986,0.1657006049574482,-0.40783178025247596,0.24778356013684247,-0.4251261646759284,0.43922515065363626,-0.03665868645867209,-0.09997304510515242,-0.3310928023222885,0.6317682471534564,-0.0740852865715383
62,0.21805290952038142,0.5355970156841903,0.04881370603635926,0.12844847957920785,-0.5076522009162084,0.30593540557304183,0.4629529189750677,-1.0116993592085646,-0.652088842027343,-0.015110556056749797,-0.23150964087119755,-0.08043816923112691,-0.43062920339955907,0.43540081109253176,0.1901290710076731,0.03301534878060802,0.47074355272670754,0.16510125708610712,-0.4076252631879229,0.24882883945898834,-0.42439690635707084,0.43922515065363626,-0.03842369410519052,-0.09992345680336347,-0.3309713296679677,0.631784682597811,-0.07544219572392188
63,0.23537307917231526,0.5160500935078611,0.03414040734874662,0.1278764784700791,-0.5066234414248505,0.3046494535200139,0.4608768612746924,-1.011741864785543,-0.6528156727249463,-0.016835806795893193,-0.23417211539121016,-0.0822568392733417,-0.4300481816387949,0.43523766700623395,0.18920408081898873,0.03301534878060802,0.4697673142126545,0.16226220734360775,-0.4084198797276516,0.24936909108736532,-0.4226308723592536,0.43922515065363626,-0.03984241376591015,-0.09793121439832836,-0.3313845520461823,0.6309677408732229,-0.07403790950315231
64,0.23247918898252598,0.5185734722890378,0.02660239897398981,0.12785104655702342,-0.5067221764988481,0.30344029485511465,0.46058841073418116,-1.0110847768404478,-0.6548668736030759,-0.019149733250185014,-0.23608274888162692,-0.08375641254197898,-0.42976682343878325,0.43573338857924554,0.18606872890794193,0.03301534878060802,0.4668125326228506,0.16019549922345705,-0.40809764773593554,0.24903141474647175,-0.4210135249954861,0.43922515065363626,-0.04115593828836207,-0.09974567713679518,-0.3323877878317435,0.6300675125983743,-0.0726365730318067
65,0.23849120191152257,0.5128125775527157,0.03375822209751498,0.12658692775805347,-0.5049174990234107,0.3035408557854229,0.4601092297645219,-1.0113924551454319,-0.6533448730253243,-0.021109971069841183,-0.2373666446993736,-0.08395793140579362,-0.4304853683988787,0.43515398355289664,0.18296560095015363,0.03301534878060802,0.4657818262887177,0.15956882313590348,-0.4083867222181272,0.2509915720581768,-0.41905996113774396,0.43922515065363626,-0.04232372876891343,-0.09929496659282507,-0.3334048542033483,0.6295443685917765,-0.07188430426640038
66,0.23805529979734452,0.5128266724328685,0.02678523739988622,0.12628389960018394,-0.5043625147254778,0.3031299725196719,0.4600175294901965,-1.0133387786747643,-0.6517102055289392,-0.021733077632213417,-0.2397443357971179,-0.0844919531411606,-0.43018709183792303,0.43570906127828557,0.18046836966294108,0.03301534878060802,0.46438001330497825,0.1592997717410002,-0.40817926552480543,0.25268778790727175,-0.4172554237054585,0.43922515065363626,-0.04397093413641164,-0.10117190669350293,-0.333451753138561,0.6280292799579519,-0.0728398062075658
67,0.2274423781790931,0.5247130662195787,0.039302785959024054,0.12608119420549097,-0.5043729670454327,0.3020680190747845,0.4597192192925265,-1.014991374380669,-0.6523655807510154,-0.02362322442746621,-0.23987830116927583,-0.08730215672770421,-0.42989911122459395,0.43565665278927673,0.17781775410232495,0.03301534878060802,0.463160319545278,0.15830099831841174,-0.4072469054071478,0.25282026495697246,-0.41640442593979893,0.43922515065363626,-0.04445050198602571,-0.10172803255307325,-0.3335452227428708,0.6282234075117343,-0.07493267418989157
68,0.23123942856876925,0.5212303121712853,0.04493344874816418,0.12387097296595086,-0.5018942949224208,0.30134732047619045,0.4591893384668446,-1.015511510762151,-0.6519098139707181,-0.025546598940810954,-0.23985582610358036,-0.08841147176929744,-0.4298960794705946,0.4360874213741689,0.17316685779489344,0.03301534878060802,0.46211998063727655,0.1570494488777588,-0.4072544280337657,0.25444489219770433,-0.4143516179519858,0.43922515065363626,-0.04473774850108183,-0.10237004242696907,-0.33291359342024546,0.6274668561476667,-0.07402304905442897
69,0.21236701872187505,0.5436112242082339,0.06384594165281912,0.1232167721119781,-0.5014093212639691,0.3011957973082251,0.4592398825841306,-1.0157017656371334,-0.6515732226532588,-0.02621316427242736,-0.24133037802382237,-0.08893842776898887,-0.42843242607141035,0.4356810525729562,0.1681382748803736,0.03301534878060802,0.46159369491654917,0.15668477538746955,-0.4071580706322164,0.255109546891296,-0.4136334390473227,0.43922515065363626,-0.045094087777304476,-0.10355939510295381,-0.3315777500964198,0.6276349846369217,-0.0735645620856082
70,0.22310440333668896,0.5288933273651271,0.03410141578720624,0.12336322223235623,-0.5024533111260364,0.3003514843779269,0.45944096184782207,-1.0164266127557804,-0.6507469300792347,-0.02694870824192052,-0.24395054438687286,-0.08942004584954041,-0.4291928592757145,0.43557044319864496,0.1639676244381682,0.03301534878060802,0.4596065656938697,0.15604283975986688,-0.4066491242708939,0.25598066292105204,-0.4130216730906045,0.43922515065363626,-0.046067663760392084,-0.10445716784163075,-0.3311959759483246,0.6281052200369637,-0.07480880081432527
71,0.22477357836093373,0.5270442604716431,0.032961295983203784,0.1232482715467609,-0.5027859728315299,0.29876834308492156,0.45965340770347063,-1.017441442135789,-0.6488930114290516,-0.027688273740758555,-0.24570289361244782,-0.09178798790255031,-0.43032029496857604,0.435484156819967,0.16092551982704376,0.03301534878060802,0.4570886161047792,0.15457219470285874,-0.40697827595083874,0.2586710346340341,-0.41203298638934543,0.43922515065363626,-0.046897928227281664,-0.10514393207387204,-0.33183110825318873,0.6280434438329111,-0.07314621449530284
72,0.2262901989853621,0.5265022186456209,0.04571706753645544,0.12286121281094443,-0.5023144046878938,0.29738856189215773,0.45953541776110274,-1.0177951673218577,-0.6465413308806239,-0.02811718831076084,-0.24819663889458354,-0.09452552158928966,-0.4300502461915907,0.43508337652065293,0.15629528784540844,0.03301534878060802,0.4559785274346408,0.1538190978373908,-0.4076461943684764,0.26132478619137095,-0.41201708472171655,0.43922515065363626,-0.04715054022997921,-0.10675831497519053,-0.3331707645462567,0.6271342845717616,-0.0711127684623153
73,0.23294084916050256,0.5184772973327669,0.03281365888600363,0.12396030688077551,-0.5029835539106032,0.2957211851656851,0.4584218603515348,-1.0174544801421346,-0.6471854854460413,-0.02996654493301211,-0.24962075498834227,-0.09600807571647808,-0.42941033111138566,0.43544973028962775,0.15330083378007184,0.03301534878060802,0.4525763581442158,0.15171893134544098,-0.40840798656141036,0.2625120329601288,-0.4118193647285129,0.43922515065363626,-0.04901553793033423,-0.10525979323154903,-0.33214898014016464,0.6251942662055425,-0.0704055061577513
74,0.2180686877815092,0.5340298546883575,0.030667762843492184,0.12440067916722729,-0.5013884406767642,0.29597531510459235,0.45788899848018577,-1.0174353961837352,-0.651482529283243,-0.031459194907757324,-0.2513264940105658,-0.09675828337862247,-0.4313196310693728,0.43470184977307025,0.14982766264698716,0.03301534878060802,0.4527543548499183,0.15053648424878063,-0.40793248193231685,0.26186990387568515,-0.40943142254521825,0.43922515065363626,-0.050822934814455406,-0.10622645013072977,-0.33270398752037705,0.6219199188866108,-0.07044367454527589
75,0.2308897488666903,0.5205993377369397,0.03263057031863291,0.12417474083823425,-0.5017767172204559,0.2949690449772613,0.4576146576877791,-1.0173843388423385,-0.6501326732491949,-0.03295264157358255,-0.25159799664954824,-0.099946187634606,-0.43180384620503043,0.4339826385384032,0.1464573823114866,0.03301534878060802,0.4506179460143764,0.15067423431605184,-0.40692776072913156,0.26339306593440764,-0.4080164710429222,0.43922515065363626,-0.05112339620945848,-0.10687110317829975,-0.3323321308336812,0.62402640387379,-0.07104814995755641
76,0.21788536073657264,0.5376424512985001,0.06411597393160381,0.12366576290192549,-0.5022584971030364,0.2939550852077298,0.4576772501085953,-1.0182348562385852,-0.6491710200914341,-0.0352999462702534,-0.25273189237753624,-0.10201167936845867,-0.4322101576394908,0.43399886222961676,0.1434375957369996,0.03301534878060802,0.44910136319089783,0.14987847662721335,-0.4069660534747914,0.2643373718120641,-0.4070930509430719,0.43922515065363626,-0.05238602935076606,-0.10701982744271366,-0.3332664914207422,0.6244447254946726,-0.07167110045100433
77,0.24781396810233752,0.5025266683972454,0.018282578981291205,0.12331851878501793,-0.5011541926092957,0.29385065140987293,0.4581866756898515,-1.0179319669885882,-0.6485687883600779,-0.03679347387590372,-0.2531920123429934,-0.1022810440587884,-0.43229533337076603,0.43366943412112197,0.13931483192876837,0.03301534878060802,0.44934430852210977,0.15077732681583597,-0.4059328502663725,0.2652807401109182,-0.405701037264629,0.43922515065363626,-0.05249492506343546,-0.10748626863487078,-0.33314585908065913,0.6243811492936102,-0.07129725531949688
78,0.22706719661164876,0.5259882600347737,0.04878593254058676,0.12234314480908652,-0.5003173792626738,0.29310640480901556,0.45758425303187095,-1.0183253555826575,-0.647871431042071,-0.03925853952922424,-0.2536939098976573,-0.10416179636789281,-0.43294131458338364,0.43387043995284597,0.1368842986552954,0.03301534878060802,0.4493010195697186,0.1493056508076198,-0.4055388280293885,0.2664009686421953,-0.40451144741226225,0.43922515065363626,-0.05211449163422352,-0.1070499141718536,-0.33345476417991443,0.6238377396929183,-0.07192332523572549
79,0.22685966055222473,0.5262734488693218,0.04942484732315634,0.12215457880861369,-0.5000055753795585,0.2913060814618528,0.4567846756817517,-1.0196413836269986,-0.6481100915951812,-0.039703284256894934,-0.2560949492166931,-0.1025083370795736,-0.43331149464344704,0.43368550073167556,0.13349779207897933,0.03301534878060802,0.4472677494742654,0.14738367427421056,-0.4058535893408039,0.26704572353419853,-0.4029239526258484,0.43922515065363626,-0.0546058450838197,-0.10590380763881575,-0.33314977807182455,0.6248614501072541,-0.07155687995867499
80,0.22618066258303265,0.5255615380418421,0.032997100236095936,0.12110588168263468,-0.5006630895137487,0.2902679815339102,0.4565327856155657,-1.0206325685593607,-0.6476834952919671,-0.04258388149956352,-0.25665556969217845,-0.10381628598930694,-0.43371553280127545,0.43385917471577257,0.1306289448087878,0.03301534878060802,0.44582847044312235,0.14702578805022332,-0.4058352349753761,0.2688242505524739,-0.4017392002533881,0.43922515065363626,-0.05567195803120523,-0.10653750824578373,-0.33310451423174126,0.6238080119522671,-0.07050461162064224
81,0.23147758133159774,0.5195852397092752,0.026062226648556706,0.12052557484789728,-0.5003381988913195,0.2887898271655375,0.4566722394232851,-1.0217909179308093,-0.6477876250346811,-0.043880981537976,-0.2579314697718702,-0.10613641361700996,-0.4328737936466814,0.43327562489940896,0.12916814298183896,0.03301534878060802,0.4450229120357952,0.14525044521323835,-0.40615682350616333,0.27061936435230577,-0.3996507963835626,0.43922515065363626,-0.058238766845279406,-0.10890947693233567,-0.3322845860667269,0.6238669919722802,-0.06988173650481203
82,0.20053129821458757,0.5568146751892695,0.06417216131256769,0.11930577294088587,-0.49993428056087486,0.28866077566028664,0.456029969929346,-1.0220006078894834,-0.6519025059229459,-0.04643871349751346,-0.2582270466464888,-0.10648304914222444,-0.43365206903218556,0.4339819994706864,0.12507905804370725,0.03301534878060802,0.4440991551308223,0.1439948666274146,-0.40494533115839915,0.2704432961897463,-0.3989880659251133,0.43922515065363626,-0.05941656792688695,-0.10774578746541666,-0.3326751807225379,0.6241628078977282,-0.0713885283985535
83,0.23328421046568212,0.5177327564395211,0.02650502758995308,0.11675348409127427,-0.49999688640115886,0.2871953769822133,0.45612968759735606,-1.0221000038088321,-0.6535500693821383,-0.046891874903454256,-0.26018121228528407,-0.10576420060008362,-0.4327584531663987,0.4340992561402349,0.12167250831528226,0.03301534878060802,0.4411111640909974,0.14277694808866462,-0.404960944582144,0.2703703177842844,-0.3979014412448908,0.43922515065363626,-0.061489396493909006,-0.10823507985589677,-0.33197420750365264,0.62498697554594,-0.07082553666649116
84,0.2156750274611805,0.5412137086205289,0.072042810322242,0.11549108273387829,-0.4996583461695816,0.28729507173570556,0.45503790158001206,-1.0220860731520132,-0.6527949543425505,-0.047337313986457574,-0.2593913719153093,-0.10759239891451226,-0.435008790781225,0.43375211831418253,0.1180881231580626,0.03301534878060802,0.44099281524197065,0.14244204107259809,-0.40524479266735036,0.2716936650824859,-0.39593219595527285,0.43922515065363626,-0.0599452885436384,-0.10799680373990576,-0.33277845787256943,0.6250489519081617,-0.07122929044283982
85,0.21502091892487346,0.5416404925387941,0.07019601883166317,0.11563983789372745,-0.49875998308459313,0.28664229014165804,0.4545472364281921,-1.0230567932677512,-0.652410510263475,-0.05000684581999085,-0.26064575425100206,-0.10817662160227254,-0.4346016433685845,0.4333396209844262,0.11336566767403611,0.03301534878060802,0.44085825834561804,0.14072766511046908,-0.40666289066011174,0.2725845036333547,-0.39584767897331036,0.43922515065363626,-0.060924286387632504,-0.10675395763349267,-0.3317573609485236,0.6260268378681688,-0.07138666186693159
86,0.2226355394175102,0.5325661854411381,0.06435191253643684,0.11556446811862073,-0.4985036735964162,0.2859868262313467,0.45493539756795764,-1.0238755866911,-0.6526231417905519,-0.05131738590313038,-0.2631600554927616,-0.10996913304140149,-0.4339462990438854,0.43358090999624577,0.11034209282969638,0.03301534878060802,0.43942912840829185,0.13985197781696823,-0.4060187059388965,0.27346251519869336,-0.3946012422899458,0.43922515065363626,-0.06419900636511702,-0.10935650853518648,-0.3299487568103357,0.6274374489390561,-0.07200292389650947
87,0.20769679892205398,0.5498097020778205,0.07089072426269959,0.11446051861008603,-0.49818925914545836,0.2848671797406161,0.45466865707446946,-1.0242787827159476,-0.6531300289911102,-0.05280618217290245,-0.2638825039966719,-0.11242282110541262,-0.43476101818863466,0.43358494023509836,0.10767481404789182,0.03301534878060802,0.43835940889536523,0.13873179713376907,-0.4056567426682212,0.273913935628031,-0.39291490946600355,0.43922515065363626,-0.0639908627953733,-0.10992500664770415,-0.3322861700653205,0.6271772957040571,-0.07401723466851076
88,0.2299360598449325,0.5240183385684218,0.05811641812519992,0.11477073521691442,-0.49728552046246616,0.2837923697748322,0.4533766924763701,-1.0256134751022385,-0.6554050450313924,-0.05543085752428643,-0.2646091208291657,-0.11370810755805405,-0.43715111075268664,0.4345308835689592,0.10474001120342302,0.03301534878060802,0.4378411268056321,0.1368904411936509,-0.40638644605563945,0.2742035516249466,-0.3924202868505729,0.43922515065363626,-0.06324609739664008,-0.11171603859379986,-0.3314290113527056,0.6246465550017789,-0.07457348405880117
89,0.2283392141680592,0.5231298868834322,0.030563206844020453,0.11497174532103387,-0.49775111754868695,0.2841231050287799,0.45298785999963853,-1.025578893525631,-0.6544892084937685,-0.05758531905408159,-0.26565736761774333,-0.11445427632673846,-0.4368938301509118,0.4341987493615773,0.10126014694451121,0.03301534878060802,0.43704159090683786,0.1352886359099707,-0.40579940898719435,0.27592743037621825,-0.39095613305483934,0.43922515065363626,-0.06631872378919455,-0.11303144953758974,-0.3307569400859246,0.6227990297602781,-0.07253356261609256
90,0.214465544958452,0.5404302673274892,0.057106969664258725,0.11386532487747918,-0.4960085382422378,0.2823368697450488,0.4529338521445966,-1.0276555717616982,-0.6548939226534063,-0.05917685234711022,-0.2661677845115907,-0.1161197901254883,-0.4365254945013013,0.4343349602291832,0.09930637985734356,0.03301534878060802,0.4365751462698045,0.13432113652429226,-0.4048559529946041,0.2775433901157277,-0.38983355004393344,0.43922515065363626,-0.0664124153190334,-0.11380869719370473,-0.33098298344238714,0.6238604257121618,-0.07377948718246077
91,0.2224104361118418,0.5310120932824975,0.04960624645130466,0.1137503488518612,-0.49547905986828217,0.2801146025534486,0.4533622343935168,-1.0272531095103894,-0.6541324127051414,-0.062351500418556784,-0.26770551840033446,-0.11765230035176061,-0.4365727902742444,0.4333509560252494,0.09808065702209091,0.03301534878060802,0.43478850906803285,0.13209578475852463,-0.40173537402632237,0.27868552653568923,-0.3878621891922359,0.43922515065363626,-0.06671155967389954,-0.11370616668210577,-0.33263050927649784,0.622810129618138,-0.07209433447994808
92,0.2171483083898902,0.5366123884095263,0.04919583347718389,0.1135368379134266,-0.4948385517672037,0.2775969958825614,0.45212060640218255,-1.0281032164818469,-0.6534273990712645,-0.06893818126674316,-0.26883535519059587,-0.12018328499394514,-0.43727497044772917,0.4339873809789603,0.09577492921201106,0.03301534878060802,0.43227140439552125,0.12917708167203923,-0.40115219983772304,0.27894159185727646,-0.3866180953360414,0.43922515065363626,-0.06629643505384891,-0.11505400335128924,-0.3321466181184681,0.6210789181693576,-0.07164807219886596
93,0.23583147717248937,0.5150445485281494,0.025488968124552012,0.11184478722049976,-0.4944162470531985,0.27651630521183623,0.45212578984789126,-1.0311931885211427,-0.654663720127205,-0.07167985205354549,-0.27052371693287575,-0.12210384101481019,-0.43584403029948343,0.433876628053626,0.09250431841684954,0.03301534878060802,0.43143166749419404,0.1289850134889458,-0.39882593660817267,0.278072698022533,-0.3858613687798431,0.43922515065363626,-0.06900394026225846,-0.11547116294347025,-0.3309570331110799,0.6228437319073883,-0.0724300121236534
94,0.21984038284020221,0.5354084730689012,0.06320677308542733,0.11152369435799132,-0.4936782913230628,0.2759680309754628,0.45243345946127,-1.0323130001162926,-0.6553688556648228,-0.07263834675479718,-0.2716153257509975,-0.1240016098351125,-0.43482795893240556,0.43371570512196916,0.08916955366522451,0.03301534878060802,0.43063790062532303,0.12954466074417487,-0.39784806167021824,0.27852264197926735,-0.3852812690415365,0.43922515065363626,-0.0699320112185317,-0.1150312008105803,-0.32978684815413084,0.6226835184236735,-0.0725423211091214
95,0.2165589127984371,0.5362799137718195,0.03902043879205978,0.11048412298416162,-0.492606759561911,0.27516228095327366,0.45222513199056186,-1.0340537214727532,-0.6539241318711285,-0.07404794578113419,-0.2727275296133538,-0.12379610173470408,-0.43448079816873647,0.4341238399306599,0.08357943828144136,0.03301534878060802,0.42939561598039383,0.1293063396231274,-0.397553045017866,0.2797191460609705,-0.38379826392827193,0.43922515065363626,-0.07070001598268455,-0.11561285135936897,-0.3281261465241668,0.6211651174336135,-0.07112346596242605
96,0.20844837487638668,0.5461101502676617,0.04931915849637339,0.1083599094571552,-0.4912683002426109,0.27492213314277625,0.4515935576636342,-1.0340912042504584,-0.6550405479021044,-0.07572347656214286,-0.2733002282495133,-0.12556580210384083,-0.43465458117108674,0.43434632307970855,0.08029416606710615,0.03301534878060802,0.42907931598893634,0.12776379026837675,-0.39772230457842217,0.27999337723769313,-0.3824455426918421,0.43922515065363626,-0.0709226032885089,-0.11664252760427317,-0.3282969581435442,0.6203765554658469,-0.0696165795064459
97,0.21679197120745275,0.5368348786697351,0.047644955738941855,0.10788690346381703,-0.4907376106263865,0.2735753060970464,0.45141110770362325,-1.0356810083182746,-0.6542504077076889,-0.0782855556727282,-0.27365914466892555,-0.1259011238217758,-0.4348958644360074,0.4343493989519379,0.07749956541761306,0.03301534878060802,0.4269447305832711,0.12588446322987393,-0.39630356510074694,0.28044340067021634,-0.3803640497199738,0.43922515065363626,-0.07330509816219832,-0.11778792043160279,-0.32769020584762576,0.62162553011892,-0.06849117913306914
98,0.20901050753893263,0.5458994708933947,0.052945417299747055,0.10775994841526529,-0.48993455985024,0.2717734770019961,0.4512277332418184,-1.0361440494048393,-0.6539786022301849,-0.07980322157644457,-0.2747246048911246,-0.12747320681125862,-0.43481319899143417,0.4338663498910229,0.07617910460608505,0.03301534878060802,0.425385049827135,0.1246349307051182,-0.39554014952196015,0.2816639846405476,-0.3785572791861517,0.43922515065363626,-0.07449935985109074,-0.11941230737530412,-0.327447201951912,0.6230790033057083,-0.07015598385949842
99,0.2095198274742033,0.544156272149906,0.0415490488874603,0.10698348837355914,-0.4901256713124552,0.2704893243591439,0.45140849097690866,-1.0363459732242282,-0.6543785765247945,-0.08106254491475234,-0.27567475058951874,-0.12884995756616244,-0.43476531703728266,0.4337472588314269,0.0699966402070161,0.03301534878060802,0.42500980815691103,0.12379686472400658,-0.3954336329869584,0.2820252958422861,-0.3786427221836954,0.43922515065363626,-0.07520204763972235,-0.11921217260688813,-0.3272983283559671,0.6217838723952893,-0.0712733257107438
100,0.2105599293400892,0.5429085932423559,0.040340741428078294,0.10669379059769878,-0.489040464521915,0.26912436259616823,0.45067982617965147,-1.036664348722673,-0.6553703336836764,-0.08273201150144248,-0.27770952579766084,-0.12986684384486935,-0.43449294127813337,0.4335209864638079,0.06785939877493097,0.03301534878060802,0.42356601873717087,0.12320645265236324,-0.3954918371308462,0.28283728079883047,-0.37848038773133147,0.43922515065363626,-0.07622311117617557,-0.12053995559360141,-0.3259131005272867,0.6224025764221472,-0.07339232286661768
